cve_id,cvss,severity,exploitabilityscore,impactscore,reference,description,cpe_match,attackvector,attackcomplexity,privilegesrequired,userinteraction,confidentialityimpact,integrityimpact,availabilityimpact,publisheddate,modifieddate
CVE-2022-45697,0,-,-,-,https://github.com/Wh04m1001/CVE,Arbitrary File Delete vulnerability in Razer Central before v7.8.0.381 when handling files in the Accounts directory.,-,-,-,-,-,-,-,-,2023-02-27 15:15:00,2023-02-27 15:20:00
CVE-2022-45140,9.8,CRITICAL,3.9,5.9,https://cert.vde.com/en/advisories/VDE-2022-060/,The configuration backend allows an unauthenticated user to write arbitrary data with root privileges to the storage which could lead to unauthenticated remote code execution and full system compromise.,-,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,2023-02-27 15:15:00,2023-02-27 15:20:00
CVE-2022-45139,5.3,MEDIUM,3.9,1.4,https://cert.vde.com/en/advisories/VDE-2022-060/,A CORS Misconfiguration in the web-based management allows a malicious third party webserver to misuse all basic information pages on the webserver. In combination with CVE-2022-45138 this could lead to disclosure of device information like CPU diagnostics. As there is just a limited amount of information readable the impact only affects a small subset of confidentiality.,-,NETWORK,LOW,NONE,NONE,LOW,NONE,NONE,2023-02-27 15:15:00,2023-02-27 15:20:00
CVE-2022-45138,9.8,CRITICAL,3.9,5.9,https://cert.vde.com/en/advisories/VDE-2022-060/,The configuration backend of the web-based management can be used by unauthenticated users although only authenticated users should be able to use the API. The vulnerability allows an unauthenticated attacker to read and set several device parameters that can lead to full compromise of the device.,-,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,2023-02-27 15:15:00,2023-02-27 15:20:00
CVE-2022-45137,6.1,MEDIUM,2.8,2.7,https://cert.vde.com/en/advisories/VDE-2022-060/,The configuration backend of the web-based management is vulnerable to reflected XSS (Cross-Site Scripting) attacks that targets the users browser. This leads to a limited impact of confidentiality and integrity but no impact of availability.,-,NETWORK,LOW,NONE,REQUIRED,LOW,LOW,NONE,2023-02-27 15:15:00,2023-02-27 15:20:00
CVE-2022-40237,0,-,-,-,https://exchange.xforce.ibmcloud.com/vulnerabilities/235727,IBM MQ for HPE NonStop 8.1.0 is vulnerable to a denial of service attack due to an error within the CCDT and channel synchronization logic. IBM X-Force ID: 235727.,-,-,-,-,-,-,-,-,2023-02-27 15:15:00,2023-02-27 15:20:00
CVE-2023-23109,0,-,-,-,https://github.com/colinbourassa/crasm/pull/7,In crasm 1.8-3 invalid input validation specific files passed to the command line application can lead to a divide by zero fault in the function opdiv.,-,-,-,-,-,-,-,-,2023-02-27 14:15:00,2023-02-27 15:20:00
CVE-2023-23108,0,-,-,-,https://github.com/colinbourassa/crasm/pull/7,In crasm 1.8-3 invalid input validation specific files passed to the command line application can lead to a NULL pointer dereference in the function Xasc.,-,-,-,-,-,-,-,-,2023-02-27 14:15:00,2023-02-27 15:20:00
CVE-2023-23080,0,-,-,-,https://github.com/fxc233/iot-vul/tree/main/Tenda/IPC,Certain Tenda products are vulnerable to command injection. This affects Tenda CP7 Tenda CP7<=V11.10.00.2211041403 and Tenda CP3 v.10 Tenda CP3 v.10<=V20220906024_2025 and Tenda IT7-PCS Tenda IT7-PCS<=V2209020914 and Tenda IT7-LCS Tenda IT7-LCS<=V2209020914 and Tenda IT7-PRS Tenda IT7-PRS<=V2209020908.,-,-,-,-,-,-,-,-,2023-02-27 14:15:00,2023-02-27 15:20:00
CVE-2023-1068,0,-,-,-,https://www.wordfence.com/threat-intel/vulnerabilities/id/0359434b-9d88-4a40-8e9f-ec354c8de816,The Download Read More Excerpt Link plugin for WordPress is vulnerable to Cross-Site Request Forgery in versions up to and including 1.6.0. This is due to missing or incorrect nonce validation on the read_more_excerpt_link_menu_options() function. This makes it possible for unauthenticated attackers to update he plugins settings via a forged request granted they can trick a site administrator into performing an action such as clicking on a link.,-,-,-,-,-,-,-,-,2023-02-27 14:15:00,2023-02-27 15:20:00
CVE-2023-1067,5.4,MEDIUM,2.3,2.7,https://huntr.dev/bounties/31d17b34-f80d-49f2-86e7-97ae715cc045,Cross-site Scripting (XSS) - Stored in GitHub repository pimcore/pimcore prior to 10.5.18.,cpe:2.3:a:pimcore:pimcore:*:*:*:*:*:*:*:*,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE,2023-02-27 14:15:00,2023-03-01 00:20:00
CVE-2021-32302,0,-,-,-,http://ruh2.com,Cross Site Scripting vulnerability in IRZ Electronics RUH2 GSM router allows attacker to obtain sensitive information via the Upload File parameter.,-,-,-,-,-,-,-,-,2023-02-27 14:15:00,2023-02-27 15:20:00
CVE-2023-24206,0,-,-,-,https://github.com/edp963/davinci/issues/2320,Davinci v0.3.0-rc was discovered to contain a SQL injection vulnerability via the copyDisplay function.,-,-,-,-,-,-,-,-,2023-02-27 13:15:00,2023-02-27 15:20:00
CVE-2022-34910,0,-,-,-,https://www.aremis.com/en_GB/welcome,An issue was discovered in the A4N (Aremis 4 Nomad) application 1.5.0 for Android. It uses a local database to store data and accounts. However the password is stored in cleartext. Therefore an attacker can retrieve the passwords of other users that used the same device.,-,-,-,-,-,-,-,-,2023-02-27 13:15:00,2023-02-27 15:20:00
CVE-2022-34909,0,-,-,-,https://www.aremis.com/en_GB/welcome,An issue was discovered in the A4N (Aremis 4 Nomad) application 1.5.0 for Android. It allows SQL Injection by which an attacker can bypass authentication and retrieve data that is stored in the database.,-,-,-,-,-,-,-,-,2023-02-27 13:15:00,2023-02-27 15:20:00
CVE-2022-34908,0,-,-,-,https://www.aremis.com/en_GB/welcome,An issue was discovered in the A4N (Aremis 4 Nomad) application 1.5.0 for Android. It possesses an authentication mechanism; however some features do not require any token or cookie in a request. Therefore an attacker may send a simple HTTP request to the right endpoint and obtain authorization to retrieve application data.,-,-,-,-,-,-,-,-,2023-02-27 13:15:00,2023-02-27 15:20:00
CVE-2023-1063,8.8,HIGH,2.8,5.9,https://vuldb.com/?ctiid.221827,A vulnerability has been found in SourceCodester Doctors Appointment System 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /admin/patient.php of the component Parameter Handler. The manipulation of the argument search leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221827.,cpe:2.3:a:doctors_appointment_system_project:doctors_appointment_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-27 12:15:00,2023-03-01 00:22:00
CVE-2023-1062,8.8,HIGH,2.8,5.9,https://vuldb.com/?id.221826,A vulnerability which was classified as critical was found in SourceCodester Doctors Appointment System 1.0. Affected is an unknown function of the file /admin/add-new.php of the component Parameter Handler. The manipulation of the argument email leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-221826 is the identifier assigned to this vulnerability.,cpe:2.3:a:doctors_appointment_system_project:doctors_appointment_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-27 12:15:00,2023-03-01 00:22:00
CVE-2023-1061,8.8,HIGH,2.8,5.9,https://vuldb.com/?ctiid.221825,A vulnerability which was classified as critical has been found in SourceCodester Doctors Appointment System 1.0. This issue affects some unknown processing of the file /admin/edit-doc.php. The manipulation of the argument oldmail leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-221825 was assigned to this vulnerability.,cpe:2.3:a:doctors_appointment_system_project:doctors_appointment_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-27 12:15:00,2023-03-01 00:22:00
CVE-2023-1059,8.8,HIGH,2.8,5.9,https://vuldb.com/?ctiid.221824,A vulnerability classified as critical was found in SourceCodester Doctors Appointment System 1.0. This vulnerability affects unknown code of the file /admin/doctors.php of the component Parameter Handler. The manipulation of the argument search leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-221824.,cpe:2.3:a:doctors_appointment_system_project:doctors_appointment_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-27 12:15:00,2023-03-01 00:21:00
CVE-2023-1058,8.8,HIGH,2.8,5.9,https://github.com/E1CHO/cve_hub/blob/main/edoc%20doctor%20appointment%20system/edoc%20doctor%20appointment%20system%20vlun2.pdf,A vulnerability classified as critical has been found in SourceCodester Doctors Appointment System 1.0. This affects an unknown part of the file create-account.php. The manipulation of the argument newemail leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221823.,cpe:2.3:a:doctors_appointment_system_project:doctors_appointment_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-27 12:15:00,2023-03-01 00:22:00
CVE-2023-1057,8.8,HIGH,2.8,5.9,https://github.com/E1CHO/cve_hub/blob/main/edoc%20doctor%20appointment%20system/edoc%20doctor%20appointment%20system%20vlun1.pdf,A vulnerability was found in SourceCodester Doctors Appointment System 1.0. It has been rated as critical. Affected by this issue is the function edoc of the file login.php. The manipulation of the argument usermail leads to sql injection. VDB-221822 is the identifier assigned to this vulnerability.,cpe:2.3:a:doctors_appointment_system_project:doctors_appointment_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-27 12:15:00,2023-03-01 00:21:00
CVE-2023-1056,8.8,HIGH,2.8,5.9,https://vuldb.com/?id.221821,A vulnerability was found in SourceCodester Doctors Appointment System 1.0. It has been declared as critical. Affected by this vulnerability is an unknown functionality of the file /edoc/doctor/patient.php. The manipulation of the argument search12 leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-221821 was assigned to this vulnerability.,cpe:2.3:a:doctors_appointment_system_project:doctors_appointment_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-27 12:15:00,2023-03-01 00:21:00
CVE-2023-1054,9.8,CRITICAL,3.9,5.9,https://vuldb.com/?id.221820,A vulnerability was found in SourceCodester Music Gallery Site 1.0. It has been classified as critical. Affected is an unknown function of the file /admin/?page=user/manage. The manipulation of the argument id leads to sql injection. It is possible to launch the attack remotely. The identifier of this vulnerability is VDB-221820.,cpe:2.3:a:music_gallery_site_project:music_gallery_site:1.0:*:*:*:*:*:*:*,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,2023-02-27 11:15:00,2023-03-01 00:21:00
CVE-2023-1053,9.8,CRITICAL,3.9,5.9,https://vuldb.com/?ctiid.221819,A vulnerability was found in SourceCodester Music Gallery Site 1.0 and classified as critical. This issue affects some unknown processing of the file view_category.php. The manipulation of the argument id leads to sql injection. The attack may be initiated remotely. The associated identifier of this vulnerability is VDB-221819.,cpe:2.3:a:music_gallery_site_project:music_gallery_site:1.0:*:*:*:*:*:*:*,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,2023-02-27 11:15:00,2023-03-01 00:21:00
CVE-2023-22636,0,-,-,-,https://fortiguard.com/psirt/FG-IR-22-460,An unauthorized configuration download vulnerability in FortiWeb 6.3.6 through 6.3.21 6.4.0 through 6.4.2 and 7.0.0 through 7.0.4 may allow a local attacker to access confidential configuration files via a crafted http request.,-,-,-,-,-,-,-,-,2023-02-27 09:15:00,2023-02-27 12:50:00
CVE-2022-31405,0,-,-,-,https://github.com/ifmacedo/mconnect/blob/main/IDCE-ClearTextStorage,MV iDigital Clinic Enterprise (iDCE) 1.0 stores passwords in cleartext.,-,-,-,-,-,-,-,-,2023-02-27 06:15:00,2023-02-27 12:50:00
CVE-2023-26257,0,-,-,-,https://github.com/COVESA/dlt-daemon/issues/440,An issue was discovered in the Connected Vehicle Systems Alliance (COVESA; formerly GENIVI) dlt-daemon through 2.18.8. Dynamic memory is not released after it is allocated in dlt-control-common.c.,-,-,-,-,-,-,-,-,2023-02-27 05:15:00,2023-02-27 12:50:00
CVE-2023-26609,0,-,-,-,https://nwsec.de/NWSSA-001-2023.txt,ABUS TVIP 20000-21150 devices allows remote attackers to execute arbitrary code via shell metacharacters in the /cgi-bin/mft/wireless_mft ap field.,-,-,-,-,-,-,-,-,2023-02-27 02:16:00,2023-02-28 10:15:00
CVE-2023-26607,0,-,-,-,https://lkml.org/lkml/2023/2/21/1353,In the Linux kernel 6.0.8 there is an out-of-bounds read in ntfs_attr_find in fs/ntfs/attrib.c.,-,-,-,-,-,-,-,-,2023-02-26 23:15:00,2023-02-26 23:50:00
CVE-2023-26606,0,-,-,-,https://lkml.org/lkml/2023/2/20/860,In the Linux kernel 6.0.8 there is a use-after-free in ntfs_trim_fs in fs/ntfs3/bitmap.c.,-,-,-,-,-,-,-,-,2023-02-26 23:15:00,2023-02-26 23:50:00
CVE-2023-26605,0,-,-,-,https://lkml.org/lkml/2023/2/22/3,In the Linux kernel 6.0.8 there is a use-after-free in inode_cgwb_move_to_attached in fs/fs-writeback.c related to __list_del_entry_valid.,-,-,-,-,-,-,-,-,2023-02-26 23:15:00,2023-02-26 23:50:00
CVE-2022-48363,0,-,-,-,https://gerrit.automotivelinux.org/gerrit/q/project:src%252Flibqtappfw+status:open,In MPD before 0.23.8 as used on Automotive Grade Linux and other platforms the PipeWire output plugin mishandles a Drain call in certain situations involving truncated files. Eventually there is an assertion failure in libmpdclient because libqtappfw passes in a NULL pointer.,-,-,-,-,-,-,-,-,2023-02-26 23:15:00,2023-02-26 23:50:00
CVE-2023-26602,0,-,-,-,https://nwsec.de/NWSSA-002-2023.txt,ASUS ASMB8 iKVM firmware through 1.14.51 allows remote attackers to execute arbitrary code by using SNMP to create extensions as demonstrated by snmpset for NET-SNMP-EXTEND-MIB with /bin/sh for command execution.,-,-,-,-,-,-,-,-,2023-02-26 20:15:00,2023-02-28 10:15:00
CVE-2023-1048,0,-,-,-,https://vuldb.com/?id.221807,A vulnerability which was classified as critical has been found in TechPowerUp Ryzen DRAM Calculator 1.2.0.5. This issue affects some unknown processing in the library WinRing0x64.sys. The manipulation leads to improper initialization. Local access is required to approach this attack. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221807.,-,-,-,-,-,-,-,-,2023-02-26 13:15:00,2023-02-26 23:50:00
CVE-2023-1047,0,-,-,-,https://vuldb.com/?id.221806,A vulnerability classified as critical was found in TechPowerUp RealTemp 3.7.0.0. This vulnerability affects unknown code in the library WinRing0x64.sys. The manipulation leads to improper initialization. An attack has to be approached locally. The exploit has been disclosed to the public and may be used. VDB-221806 is the identifier assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-26 13:15:00,2023-02-26 23:50:00
CVE-2023-1046,0,-,-,-,https://vuldb.com/?ctiid.221805,A vulnerability classified as critical has been found in MuYuCMS 2.2. This affects an unknown part of the file /admin.php/update/getFile.html. The manipulation of the argument url leads to server-side request forgery. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-221805 was assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-26 13:15:00,2023-02-26 23:50:00
CVE-2023-1045,0,-,-,-,https://vuldb.com/?id.221804,A vulnerability was found in MuYuCMS 2.2. It has been rated as problematic. Affected by this issue is some unknown functionality of the file /admin.php/accessory/filesdel.html. The manipulation of the argument filedelur leads to relative path traversal. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-221804.,-,-,-,-,-,-,-,-,2023-02-26 13:15:00,2023-02-26 23:50:00
CVE-2023-1044,0,-,-,-,https://vuldb.com/?ctiid.221803,A vulnerability was found in MuYuCMS 2.2. It has been declared as problematic. Affected by this vulnerability is an unknown functionality of the file /editor/index.php. The manipulation of the argument file_path leads to relative path traversal. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221803.,-,-,-,-,-,-,-,-,2023-02-26 13:15:00,2023-02-26 23:50:00
CVE-2023-1043,0,-,-,-,https://vuldb.com/?ctiid.221802,A vulnerability was found in MuYuCMS 2.2. It has been classified as problematic. Affected is an unknown function of the file /editor/index.php. The manipulation of the argument dir_path leads to relative path traversal. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-221802 is the identifier assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-26 13:15:00,2023-02-26 23:50:00
CVE-2023-1042,0,-,-,-,https://vuldb.com/?id.221800,A vulnerability has been found in SourceCodester Online Pet Shop We App 1.0 and classified as problematic. This vulnerability affects unknown code of the file /pet_shop/admin/orders/update_status.php. The manipulation of the argument oid with the input 1><script>alert(1111)</script> leads to cross site scripting. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-221800.,-,-,-,-,-,-,-,-,2023-02-26 13:15:00,2023-02-26 23:50:00
CVE-2023-1041,0,-,-,-,https://github.com/verylazycat/bug_report/blob/main/vendors/oretnom23/Simple%20Responsive%20Tourism%20Website/XSS-1.md,A vulnerability which was classified as problematic was found in SourceCodester Simple Responsive Tourism Website 1.0. This affects an unknown part of the file /tourism/rate_review.php. The manipulation of the argument id with the input 1><script>alert(1111)</script> leads to cross site scripting. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221799.,-,-,-,-,-,-,-,-,2023-02-26 12:15:00,2023-02-26 23:50:00
CVE-2023-1040,9.8,CRITICAL,3.9,5.9,https://blog.csdn.net/weixin_43864034/article/details/129228718,A vulnerability which was classified as critical has been found in SourceCodester Online Graduate Tracer System 1.0. Affected by this issue is some unknown functionality of the file tracking/admin/add_acc.php. The manipulation of the argument id leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-221798 is the identifier assigned to this vulnerability.,cpe:2.3:a:online_graduate_tracer_system_project:online_graduate_tracer_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,2023-02-26 12:15:00,2023-02-28 01:30:00
CVE-2023-1039,0,-,-,-,https://vuldb.com/?ctiid.221797,A vulnerability classified as critical was found in SourceCodester Class and Exam Timetabling System 1.0. Affected by this vulnerability is an unknown functionality of the file /admin/index3.php of the component POST Parameter Handler. The manipulation of the argument password leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-221797 was assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-26 12:15:00,2023-02-26 23:50:00
CVE-2023-1038,0,-,-,-,https://vuldb.com/?id.221796,A vulnerability classified as critical has been found in SourceCodester Online Reviewer Management System 1.0. Affected is an unknown function of the file /reviewer_0/admins/assessments/pretest/questions-view.php. The manipulation of the argument id leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-221796.,-,-,-,-,-,-,-,-,2023-02-26 12:15:00,2023-02-26 23:50:00
CVE-2023-1037,0,-,-,-,https://github.com/nightcloudos/bug_report/blob/main/vendors/jkev/Dental%20Clinic%20Appointment%20Reservation%20System/SQLi-1.md,A vulnerability was found in SourceCodester Dental Clinic Appointment Reservation System 1.0. It has been rated as critical. This issue affects some unknown processing of the file /APR/login.php of the component POST Parameter Handler. The manipulation of the argument username leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-221795.,-,-,-,-,-,-,-,-,2023-02-26 12:15:00,2023-02-26 23:50:00
CVE-2023-1036,0,-,-,-,https://github.com/nightcloudos/bug_report/blob/main/vendors/jkev/Dental%20Clinic%20Appointment%20Reservation%20System/XSS-1.md,A vulnerability was found in SourceCodester Dental Clinic Appointment Reservation System 1.0. It has been declared as problematic. This vulnerability affects unknown code of the file /APR/signup.php of the component POST Parameter Handler. The manipulation of the argument firstname leads to cross site scripting. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-221794 is the identifier assigned to this vulnerability.,-,-,-,-,-,-,-,-,2023-02-26 12:15:00,2023-02-26 23:50:00
CVE-2019-25105,0,-,-,-,https://vuldb.com/?id.221763,A vulnerability which was classified as problematic was found in dro.pm. This affects an unknown part of the file web/fileman.php. The manipulation of the argument secret/key leads to cross site scripting. It is possible to initiate the attack remotely. This product does not use versioning. This is why information about affected and unaffected releases are unavailable. The name of the patch is fa73c3a42bc5c246a1b8f815699ea241aef154bb. It is recommended to apply a patch to fix this issue. The associated identifier of this vulnerability is VDB-221763.,-,-,-,-,-,-,-,-,2023-02-26 08:15:00,2023-02-26 23:50:00
CVE-2021-3329,0,-,-,-,https://zephyrprojectsec.atlassian.net/browse/ZEPSEC-117,Lack of proper validation in HCI Host stack initialization can cause a crash of the bluetooth stack,-,-,-,-,-,-,-,-,2023-02-26 07:15:00,2023-02-26 23:50:00
CVE-2023-26091,0,-,-,-,https://typo3.org/security/advisory/typo3-ext-sa-2023-002,The frp_form_answers (aka Forms Export) extension before 3.1.2 and 4.x before 4.0.2 for TYPO3 allows XSS via saved emails.,-,-,-,-,-,-,-,-,2023-02-26 05:15:00,2023-02-26 23:50:00
CVE-2022-48362,0,-,-,-,https://srcincite.io/blog/2022/01/20/zohowned-a-critical-authentication-bypass-on-zoho-manageengine-desktop-central.html,Zoho ManageEngine Desktop Central and Desktop Central MSP before 10.1.2137.2 allow directory traversal via computerName to AgentLogUploadServlet. A remote authenticated attacker could upload arbitrary code that would be executed when Desktop Central is restarted. (The attacker could authenticate by exploiting CVE-2021-44515.),-,-,-,-,-,-,-,-,2023-02-25 21:15:00,2023-02-26 23:50:00
CVE-2023-26550,0,-,-,-,https://www.synacktiv.com/sites/default/files/2023-02/Synacktiv-ControlM-Multiple-Vulnerabilities.pdf,A SQL injection vulnerability in BMC Control-M before 9.0.20.214 allows attackers to execute arbitrary SQL commands via the memname JSON field.,-,-,-,-,-,-,-,-,2023-02-25 20:15:00,2023-02-26 23:50:00
CVE-2023-1035,8.8,HIGH,2.8,5.9,https://vuldb.com/?ctiid.221784,A vulnerability was found in SourceCodester Clinics Patient Management System 1.0. It has been classified as critical. Affected is an unknown function of the file update_user.php. The manipulation of the argument user_id leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-221784.,cpe:2.3:a:clinics_patient_management_system_project:clinics_patient_management_system:1.0:*:*:*:*:*:*:*,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,2023-02-25 08:15:00,2023-02-28 01:28:00
CVE-2022-2024,0,-,-,-,https://huntr.dev/bounties/18cf9256-23ab-4098-a769-85f8da130f97,OS Command Injection in GitHub repository gogs/gogs prior to 0.12.11.,-,-,-,-,-,-,-,-,2023-02-25 08:15:00,2023-02-26 23:50:00
CVE-2023-26104,0,-,-,-,https://gist.github.com/lirantal/637520812da06fffb91dd86d02ff6bde,All versions of the package lite-web-server are vulnerable to Denial of Service (DoS) when an attacker sends an HTTP request and includes control characters that the decodeURI() function is unable to parse.,-,-,-,-,-,-,-,-,2023-02-25 05:15:00,2023-02-26 23:50:00
CVE-2023-26103,0,-,-,-,https://github.com/denoland/deno/pull/17722,Versions of the package deno before 1.31.0 are vulnerable to Regular Expression Denial of Service (ReDoS) due to the upgradeWebSocket function which contains regexes in the form of /s*s*/ used for splitting the Connection/Upgrade header. A specially crafted Connection/Upgrade header can be used to significantly slow down a web socket server.,-,-,-,-,-,-,-,-,2023-02-25 05:15:00,2023-02-26 23:50:00
CVE-2023-26545,0,-,-,-,https://cdn.kernel.org/pub/linux/kernel/v6.x/ChangeLog-6.1.13,In the Linux kernel before 6.1.13 there is a double free in net/mpls/af_mpls.c upon an allocation failure (for registering the sysctl table under a new location) during the renaming of a device.,-,-,-,-,-,-,-,-,2023-02-25 04:15:00,2023-02-26 23:50:00
CVE-2023-26544,0,-,-,-,https://lkml.org/lkml/2023/2/20/128,In the Linux kernel 6.0.8 there is a use-after-free in run_unpack in fs/ntfs3/run.c related to a difference between NTFS sector size and media sector size.,-,-,-,-,-,-,-,-,2023-02-25 04:15:00,2023-02-26 23:50:00
CVE-2023-26039,0,-,-,-,https://github.com/ZoneMinder/zoneminder/security/advisories/GHSA-44q8-h2pw-cc9g,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 and 1.37.33 contain an OS Command Injection via daemonControl() in (/web/api/app/Controller/HostController.php). Any authenticated user can construct an api command to execute any shell command as the web user. This issue is patched in versions 1.36.33 and 1.37.33.,-,-,-,-,-,-,-,-,2023-02-25 02:15:00,2023-02-26 23:50:00
CVE-2023-26038,0,-,-,-,https://github.com/ZoneMinder/zoneminder/security/advisories/GHSA-wrx3-r8c4-r24w,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 and 1.37.33 contain a Local File Inclusion (Untrusted Search Path) vulnerability via web/ajax/modal.php where an arbitrary php file path can be passed in the request and loaded. This issue is patched in versions 1.36.33 and 1.37.33.,-,-,-,-,-,-,-,-,2023-02-25 02:15:00,2023-02-26 23:50:00
CVE-2023-26037,0,-,-,-,https://github.com/ZoneMinder/zoneminder/security/advisories/GHSA-65jp-2hj3-3733,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 and 1.37.33 contain an SQL Injection. The minTime and maxTime request parameters are not properly validated and could be used execute arbitrary SQL. This issue is fixed in versions 1.36.33 and 1.37.33.,-,-,-,-,-,-,-,-,2023-02-25 02:15:00,2023-02-26 23:50:00
CVE-2023-26036,0,-,-,-,https://github.com/ZoneMinder/zoneminder/security/advisories/GHSA-h5m9-6jjc-cgmw,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 and 1.37.33 contain a Local File Inclusion (Untrusted Search Path) vulnerability via /web/index.php. By controlling $view any local file ending in .php can be executed. This is supposed to be mitigated by calling detaintPath however dentaintPath does not properly sandbox the path. This can be exploited by constructing paths like ..././ which get replaced by ../. This issue is patched in versions 1.36.33 and 1.37.33.,-,-,-,-,-,-,-,-,2023-02-25 02:15:00,2023-02-26 23:50:00
CVE-2023-26035,0,-,-,-,https://github.com/ZoneMinder/zoneminder/security/advisories/GHSA-72rg-h4vf-29gr,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 and 1.37.33 are vulnerable to Unauthenticated Remote Code Execution via Missing Authorization. There are no permissions check on the snapshot action which expects an id to fetch an existing monitor but can be passed an object to create a new one instead. TriggerOn ends up calling shell_exec using the supplied Id. This issue is fixed in This issue is fixed in versions 1.36.33 and 1.37.33.,-,-,-,-,-,-,-,-,2023-02-25 02:15:00,2023-02-26 23:50:00
CVE-2023-1034,0,-,-,-,https://huntr.dev/bounties/0c1365bc-8d9a-4ae0-8b55-615d492b3730,Path Traversal: \..\filename in GitHub repository salesagility/suitecrm prior to 7.12.9.,-,-,-,-,-,-,-,-,2023-02-25 02:15:00,2023-02-26 23:50:00
CVE-2023-26034,0,-,-,-,https://github.com/ZoneMinder/zoneminder/security/advisories/GHSA-222j-wh8m-xjrx,ZoneMinder is a free open source Closed-circuit television software application for Linux which supports IP USB and Analog cameras. Versions prior to 1.36.33 and 1.37.33 are affected by a SQL Injection vulnerability. The (blind) SQL Injection vulnerability is present within the filter[Query][terms][0][attr] query string parameter of the /zm/index.php endpoint. A user with the View or Edit permissions of Events may execute arbitrary SQL. The resulting impact can include unauthorized data access (and modification) authentication and/or authorization bypass and remote code execution.,-,-,-,-,-,-,-,-,2023-02-25 01:15:00,2023-02-26 23:50:00
